Bài kiểm_tra IQ đầu_tiên do ai phát_triển ?	Đầu những năm 1900 , hàng tá bài kiểm_tra trí thông_minh đã ra_đời ở châu_Âu và Mỹ , với mục_đích tạo cách_thức công_bằng để đo_lường khả_năng nhận_thức của một người . Bài kiểm_tra đầu_tiên trong số này được phát_triển bởi nhà tâm_lý_học Alfred_Binet , người được chính_phủ Pháp uỷ_nhiệm để xác_định những học_sinh gặp nhiều khó_khăn nhất ở trường .	true
Bài kiểm_tra IQ đầu_tiên do ai phát_triển ?	Cặp đôi tỷ_phú Ấn_Độ lộng_lẫy cùng các khách mời đại_gia vào đêm tiệc " Pink_Party " đầu_tiên ở Phú_Quốc	false
Tên thật của chúa Sãi là gì ?	Nguyễn_Phúc_Nguyên ( Chúa_Sãi , 1613-1635 ) Nguyễn_Hoàng sắp mất , gọi con thứ 6 là Nguyễn_Phúc_Nguyên vào dặn_dò : Đất Thuận - Quảng này phía bắc thì có núi Hoành_Sơn , sông Linh_Giang , phía nam thì có núi Hải_Vân và núi Bi_Sơn thật là nơi trời để cho người anh_hùng dụng_võ . Vậy con phải thương_yêu nhân_dân , luyện_tập binh_sĩ mới gây_dựng cơ_nghiệp muôn_đời . Nguyễn_Phúc_Nguyên khóc và bái_tạ lãnh mạng .	true
Tên thật của chúa Sãi là gì ?	Thật là hoàn_toàn trái_ngược với vua Trung_Hoa , ông này sợ tất_cả , đóng_cửa không cho người ngoại_quốc vào và không cho_phép buôn_bán trong nước ông ” . Cần nhớ là câu_chuyện mà Borri kể diễn ra hơn 100 năm trước khi ông_tổ của học_thuyết kinh_tế_thị_trường Adam_Smith ra_đời ( 1723 ) và 155 năm trước khi cuốn The_Wealth of Nations ( Của_cải của các quốc_gia ) của Adam_Smith được xuất_bản ở phương Tây với luận_điểm “ bàn_tay vô_hình ” nổi_tiếng . Có_thể nói tư_tưởng tự_do kinh_doanh , tự_do thương_mại ( laissez-faire ) hàm_chứa trong thiết_chế Nhà_nước ở Việt_Nam bắt_đầu từ Chúa_Sãi , từ đó tạo thành truyền_thống hàng trăm_năm .	false
Tên thật của chúa Sãi là gì ?	Công_chúa Ngọc_Vạn , tên thật là Nguyễn_Phúc_Ngọc_Vạn , hiện vẫn không rõ năm sinh , năm mất . Các nhà_sử_học phán_đoán , có_thể nàng sinh khoảng năm 1605 và mất sau năm 1658 .	false
Tên thật của chúa Sãi là gì ?	Ngay từ khi còn nhỏ ông đã tỏ ra là bậc thông_minh , tài_trí hơn người , và chữ “ Phúc ” trong tên của ông có ẩn_chứa mong_muốn của mẫu_thân , rằng ông sẽ tạo phúc cho muôn_dân . Trước khi Nguyễn_Hoàng qua_đời , đã căn_dặn người con kế_nghiệp này : “ Nếu Bắc tiến được thì tốt nhất , bằng không giữ vững đất Thuận_Quảng và mở_mang bờ_cõi về phía nam . Đất Thuận_Quảng này phía bắc có núi Hoành_Sơn , sông Linh_Giang , phía Nam có núi Hải_Vân và Bi_Sơn , thật là đất của người anh_hùng dụng_võ .	false
Tên thật của chúa Sãi là gì ?	Hơn_nữa , chúa Đàng_Trong không đóng_cửa trước một quốc_gia nào , ngài để cho tự_do và mở_cửa cho tất_cả người ngoại_quốc , người Hà_Lan cũng tới như những người khác , cùng với tàu chở rất nhiều hàng_hoá của họ ” . Borri còn khẳng_định : “ Phương_châm của người Đàng_Trong là không bao_giờ tỏ ra sợ một nước nào trên thế_giới . Thật là hoàn_toàn trái_ngược với vua Trung_Hoa , ông này sợ tất_cả , đóng_cửa không cho người ngoại_quốc vào và không cho_phép buôn_bán trong nước ông ” .	false
Tổng_thống Hàn_Quốc là ai	- Tổng_thống Hàn_Quốc Moon Jae-in sẽ tới Bình_Nhưỡng vào tháng 9 tới để tiến_hành hội_nghị thượng_đỉnh với nhà_lãnh_đạo Triều_Tiên Kim Jong-un . Đây sẽ là chuyến thăm đầu_tiên của một tổng_thống Hàn_Quốc tới Triều_Tiên trong hơn 1 thập_niên qua .	true
Tổng_thống Hàn_Quốc là ai	Tổng_thống Hàn_Quốc tới Triều_Tiên , ôm chặt nhà_lãnh_đạo Kim_Jong_Un tại sân_bay	false
Tổng_thống Hàn_Quốc là ai	Trong bức thư được chính nhà_lãnh_đạo Triều_Tiên Kim Jong-un viết và được người em_gái Kim Yo-jong trao cho Tổng_thống Hàn_Quốc Moon Jae-in có lời mời nhà_lãnh_đạo Hàn_Quốc tới thăm ...	false
Tổng_thống Hàn_Quốc là ai	Moon Jae-in đắc_cử tổng_thống Hàn_Quốc / Mỹ chúc_mừng tổng_thống đắc_cử của Hàn_Quốc	true
Tổng_thống Hàn_Quốc là ai	Ông Kim Jong-un nhận thư riêng của Tổng_thống Hàn_Quốc	false
Tổng_thống Hàn_Quốc là ai	Tổng_thống Hàn_Quốc Moon Jae-in : " Đêm qua là 1 đêm không ngủ "	true
Tổng_thống Hàn_Quốc là ai	Tù_nhân Park Geun-hye phủ bóng bầu_cử tổng_thống Hàn_Quốc	false
Tổng_thống Hàn_Quốc là ai	Nhà_lãnh_đạo Triều_Tiên Kim_Jong_Un và phu_nhân đã ra tận cầu_thang máy_bay để đón Tổng_thống Hàn_Quốc Moon Jae-in khi ông lần đầu đặt_chân tới Bình_Nhưỡng .	true
Tổng_thống Hàn_Quốc là ai	Trái_ngược với quan_điểm phổ_biến ở Mỹ , ông Moon_Chung_In , cố_vấn đặc_biệt của Tổng_thống Hàn_Quốc Moon_Jae_In , dành nhiều mỹ từ cho nhà_lãnh_đạo Kim_Jong_Un đồng_thời nhấn_mạnh “ không ...	true
Tổng_thống Hàn_Quốc là ai	Điện_đàm với Tổng_thống Hàn_Quốc , ông Trump khẳng_định tiếp_tục đối_thoại với Triều_Tiên	false
Nguyễn_Đình_Chiểu ví Lục_Vân_Tiên trong cảnh cứu Kiều_Nguyệt_Nga với ai ?	Cảm_nhận nhân_vật Lục_Vân_Tiên trong đoạn trích Lục_Vân_Tiên cứu Kiều_Nguyệt_Nga của Nguyễn_Đình_Chiểu	false
Nguyễn_Đình_Chiểu ví Lục_Vân_Tiên trong cảnh cứu Kiều_Nguyệt_Nga với ai ?	Nguyễn_Đình_Chiểu là một nhà_văn , nhà_thơ tiêu_biểu của nền văn_học Việt_Nam , thơ_văn của ông không có sự chau chuốt , cầu_kì về câu từ mà_lại rất mộc_mạc , dân_dã gắn liền với đời_sống của con_người Nam_Bộ . Vì_vậy trong nền văn_học của Việt_Nam , đại thi_hào Nguyễn_Du nổi_tiếng với kiệt_tác truyện_Kiều , đây là tác_phẩm được đông_đảo độc_giả trong nước , cũng như độc_giả nước_ngoài đón_nhận bởi câu từ mượt_mà , văn_phong khoa_học , giàu giá_trị nội_dung cũng như tư_tưởng thì văn_chương của cụ Đồ_Chiểu đã thâm_nhập vào đời_sống , trở_thành một phần đời_sống của người_dân Nam_Bộ , người ta đọc Truyện_Lục_Vân_Tiên phẩm của ông quen_thuộc như những bài đồng_dao dân_gian . Truyện_Lục_Vân_Tiên nổi_tiếng bởi chính chất mộc_mạc , gần_gũi ấy , trích_đoạn " Lục_Vân_Tiên cứu Kiều_Nguyệt_Nga " cũng đã thể_hiện được phần_nào đặc_trưng thơ_văn của tác_phẩm này .	false
Nguyễn_Đình_Chiểu ví Lục_Vân_Tiên trong cảnh cứu Kiều_Nguyệt_Nga với ai ?	Trong tác_phẩm Lục vân Tiên , tác_giả Nguyễn_Đình_Chiểu đã dựng lên hình_tượng một con_người lí_tưởng với những vẻ đẹp toàn_diện , mà nổi_bật lên trong những vẻ đẹp đó chính là tính chính_nghĩa cao_đẹp . Trong đoạn trích Lục_Vân_Tiên cứu Kiều_Nguyệt_Nga , tác_giả Nguyễn_Đình_Chiểu đã tái_hiện lại phẩm_chất tốt_đẹp đó qua hành_động trừ bạo cho dân .	false
Nguyễn_Đình_Chiểu ví Lục_Vân_Tiên trong cảnh cứu Kiều_Nguyệt_Nga với ai ?	Xem thêm : Lục_Vân_Tiên cứu Kiều_Nguyệt_Nga - Nguyễn_Đình_Chiểu	false
Nguyễn_Đình_Chiểu ví Lục_Vân_Tiên trong cảnh cứu Kiều_Nguyệt_Nga với ai ?	Các bài liên_quan : - Lục_Vân_Tiên cứu Kiều_Nguyệt_Nga - Nguyễn_Đình_Chiểu	false
Ai là tổng_thống Philippines	Tổng_thống Philippines gọi ông Barack_Obama , EU là " ngu_ngốc "	false
Ai là tổng_thống Philippines	Duterte thách quân_đội đảo_chính Rodrigo_Duterte_Philippines quân_đội Philippines tổng_thống Philippines đảo_chính	false
Ai là tổng_thống Philippines	Nhà_Trắng ngày 29/4 cho biết , Tổng_thống Mỹ Donald_Trump đã mời Tổng_thống Philippines Rodrigo_Duterte tới thăm Mỹ .	true
Ai là tổng_thống Philippines	Tổng_thống Philippines : Ông Obama " có_thể chết đi được rồi "	false
Ai là tổng_thống Philippines	philippines , lực_lượng an_ninh , liên_hiệp_quốc , Ông Rodrigo_Duterte	false
Ai là tổng_thống Philippines	Duterte , Tổng_thống Philippines , bàn_tay sắt , người dân_nghèo Philippines	true
Ai là tổng_thống Philippines	Tổng_thống Philippines Rodrigo_Duterte hôm 4-10 bảo người đồng cấp Mỹ ông Barack_Obama “ có_thể đi chết được rồi ” và nói rằng Mỹ đã từ_chối bán vũ_khí cho Manila nhưng ông không quan ...	true
Ai là tổng_thống Philippines	Tổng_thống Philippines Rodrigo_Duterte ngày 3.2 dùng tính_năng phát trực_tiếp trên Facebook , thông_qua tài_khoản của người vợ Honeylet_Avancena .	true
Ai là tổng_thống Philippines	Từng chỉ_trích ông Obama với những lời_lẽ khá nặng_nề nhưng Tổng_thống Philippines Rodrigo_Duterte lại rất quan_tâm đến Tổng_thống mới đắc_cử của Mỹ - tỷ_phú Donald_Trump .	true
Ai là tổng_thống Philippines	Tổng_thống Philippines xin_lỗi vì gọi ông Obama là “ tên khốn ”	false
Mẹ của Mỹ_Tâm	Với những khán_giả yêu_mến Mỹ_Tâm , chắc_hẳn còn nhớ hình_ảnh ba_mẹ Mỹ Tâm luôn sát_cánh , ủng_hộ cô trong mọi việc , xuất_hiện trong từng thành_công của con gái . Hoạ_mi tóc nâu từng nói cô chịu ảnh_hưởng từ mẹ là tính chịu thương , chịu_khó , chân_thành .	false
Mẹ của Mỹ_Tâm	Mỹ_Tâm , Tóc_Tiên lặng người với màn diễn hit của Wanbi_Tuấn_Anh	false
Mẹ của Mỹ_Tâm	Đàm_Vĩnh_Hưng giật tay Mỹ_Tâm , ngập_tràn hạnh_phúc khi cô nói " I love you so "	false
Mẹ của Mỹ_Tâm	Nói về mẹ , Mỹ Tâm từng khoe rằng mẹ cô khi xưa là hoa_khôi của huyện Thăng_Bình , có một vẻ đẹp dịu_dàng , “ đến khi lấy chồng , sinh con , mẹ là người tần_tảo và chịu_khó lại nấu_ăn rất ngon nữa . Tâm luôn kính_trọng và hướng về mẹ dù ở bất_cứ phương nào ” – nữ ca_sĩ từng tâm_sự .	false
Mẹ của Mỹ_Tâm	Mỹ Tâm khóc nức_nở khi hát ' Tình mẹ ' trong chương_trình Điều_ước thứ 7 - Nhạc_Việt - ZING.VN	false
Mẹ của Mỹ_Tâm	Là khách mời của chương_trình , Mỹ Tâm xúc_động trước câu_chuyện cảm_động về tình mẫu_tử của mẹ_con Nghĩa . Cô hát tặng hai mẹ_con ca_khúc Tình mẹ .	false
Mẹ của Mỹ_Tâm	Trong không_gian im_ắng của buổi sớm_mai , từng lời ca nhẹ_nhàng của bài hát Tình mẹ do Nhạc_sĩ Nguyễn_Nhất_Huy sáng_tác , được cất lên bởi giọng ca truyền_cảm của ca_sĩ Mỹ Tâm như nói thay nỗi_lòng của con . Mẹ ơi ! Con nhớ Mẹ rất nhiều !	false
Mẹ của Mỹ_Tâm	Những chia_sẻ xúc_động của Mỹ Tâm dành cho mẹ	false
Mẹ của Mỹ_Tâm	Lời bài hát Tình mẹ – Mỹ Tâm do ai sáng_tác ?	false
Mẹ của Mỹ_Tâm	Khi bài hát kết_thúc , Mỹ Tâm xin_lỗi khán_giả vì quá xúc_động nên không thể_hiện ca_khúc trọn_vẹn . " Trước_đây , mỗi lần hát Tình mẹ tôi đều khóc , lần này tôi càng không_thể kìm_nén cảm_xúc trước hoàn_cảnh của mẹ_con Nghĩa " , cô nói .	false
Ai là Thủ_tướng Nhật_Bản	- Thủ_tướng Nhật_Bản Shinzo_Abe đã ăn tối cùng Ivanka_Trump , con gái và cũng là cố_vấn của Tổng_thống Mỹ Donald_Trump , tại thủ_đô Tokyo trước chuyến thăm của nhà_lãnh_đạo Mỹ vào ngày_mai .	true
Ai là Thủ_tướng Nhật_Bản	Vào tháng 11 tới đây , Tổng_thống Mỹ Donald_Trump sẽ có chuyến công_du châu_Á đầu_tiên kể từ khi nhậm_chức . Tuy lịch_trình dày_đặc , nhưng người đứng đầu Nhà_Trắng sẽ có buổi chơi golf với Thủ_tướng Nhật_Bản Shinzo_Abe .	true
Bộ_trưởng bộ ngoại_giao Việt_Nam là ai	Thứ_trưởng Bộ Ngoại_giao Phạm_Bình_Minh tuyên_thệ nhậm_chức Bộ_trưởng Bộ Ngoại_giao trước Quốc_hội Việt_Nam ngày 03 tháng 08 năm 2011 .	true
Bộ_trưởng bộ ngoại_giao Việt_Nam là ai	Chiều 16/1 , Thứ_trưởng Bộ Ngoại_giao Lê_Hoài_Trung đã trao các quyết_định của Bộ_trưởng Bộ Ngoại_giao điều_động cán_bộ lãnh_đạo , quản_lý .	true
Bộ_trưởng bộ ngoại_giao Việt_Nam là ai	Ngày 6/3 , tại Trụ_sở Bộ Ngoại_giao , Uỷ_viên Trung_ương Đảng , Thứ_trưởng Bộ Ngoại_giao Lê_Hoài_Trung đã trao các quyết_định của Bộ_trưởng Bộ Ngoại_giao về công_tác cán_bộ .	true
Bộ_trưởng bộ ngoại_giao Việt_Nam là ai	Sáng ngày 25-2 , Bộ_trưởng Bộ TT-TT Nguyễn_Mạnh_Hùng , Chủ_tịch UBND TP Hà_Nội Nguyễn_Đức_Chung , Thứ_trưởng Bộ Ngoại_giao Lê_Hoài_Trung sáng 25-2 đã chủ_trì cuộc họp_báo tại Trung_tâm ...	true
Bộ_trưởng bộ ngoại_giao Việt_Nam là ai	Vụ Thông_tin Báo_chí - Bộ Ngoại_giao . “ Tiểu_sử Thứ_trưởng thường_trực Bộ Ngoại_giao Phạm_Bình_Minh ” . Trang_Website_Bộ_Ngoại giao Việt_Nam .	true
Con gái của Thanos	Thanos hành_hạ cả 2 cô con gái nuôi là Nebula và Gamora .	true
Con gái của Thanos	Lộ phần sau " Cuộc_chiến vô_cực " : Con gái Thanos thành ác_nhân , Người Kiến và Chiến_Binh Ong giải_cứu thế_giới ?	false
Con gái của Thanos	Con gái nuôi của Thanos có bỏ_mạng sau ‘ Avengers : Infinity_War ’ ?	false
Con gái của Thanos	Điều đó có nghĩa là Thanos thực_sự yêu_thương Gamora . Thậm_chí việc hắn làm tổn_thương cô cũng vì tình_yêu đó . Dù yêu Gamora như con gái , hắn vẫn hành_hạ cô và cuối_cùng sát_hại cô .	false
Con gái của Thanos	Ép_buộc Gamora tới vùng_đất chứa hòn đá linh_hồn , Thanos quyết_định đánh_đổi đứa con gái nuôi yêu_thương nhất để có được sức_mạnh mà mình mong_muốn . Mất_Gamora , ở trận chiến cuối_cùng tại Wakanda , Thanos lại thân_thiết gọi Scarlet_Witch ( Wanda_Maximoff ) là con gái . Rốt_cuộc , người cha nuôi vĩ_đại này có bao_nhiêu người con ?	true
Con gái của Thanos	Khi hắn tái_sinh , bọn Mad_Titan đã đến đòi tàu . Nebula cố_gắng chứng_minh mối quan_hệ với Thanos bằng cách giải_thích mình là cháu gái của hắn , một điều chưa bao_giờ được chứng_thực trong truyện , nhưng Thanos không tin cô . ( Các bộ phim đều xây_dựng cô là con gái nuôi của Thanos ) .	false
Con gái của Thanos	Xem Avengers : Infinity_War , khán_giả biết rằng Gamora là con gái nuôi , người được Thanos cứu sống sau khi thực_hiện cuộc cải_cách giết chết 1 nửa dân_số tại hành_tinh nơi cô sinh ra . Tuy_nhiên , sau khi biết rõ sự_thật , Gamora quyết_định phản_bội người cha tàn_nhẫn này và tìm cách thoát khỏi ông ta .	true
Con gái của Thanos	Để giành được nó , Thanos buộc phải đánh_đổi một cá_nhân mà gã yêu_thương nhất . Điều đó dẫn tới hành_động quăng cô con gái nuôi Gamora ( Zoe_Saldana ) xuống vực ở giữa phim của y .	true
Con gái của Thanos	Russo đồng_thời khẳng_định : “ Gamora thực_tế vẫn còn sống bên trong viên đá . Thanos không phải là nhân_vật phản_diện một_chiều . Quá_trình thu_thập đá Vô_cực của hắn chứa_đựng nhiều nỗi đau , như khoảnh_khắc với cô con gái nuôi ở Vormir .	false
Con gái của Thanos	Giới chuyên_môn dự_báo rất có_thể ở phần kế_tiếp “ Avengers : Cuộc_chiến Vô_cực ” , Thanos sẽ không còn là vai phản_diện chính . Kẻ ác mới rất có_thể là con gái nuôi Nebula .	true
Con trưởng của Lý_Công_Uẩn là ai	Lý_Công_Uẩn lên_ngôi hoàng_đế tháng 11 , ngày Quý_Sửu , năm Kỷ_Dậu ( tức 21 tháng 11 năm 1009 ) , đặt niên_hiệu là Thuận_Thiên ( nghĩa_là “ theo ý trời ” ) . Ông phong cha là Hiển_Khánh_Vương , mẹ là Minh_Đức_Thái hậu , chú là Vũ_Đạo Vương , anh ruột là Vũ_Uy_Vương , em ruột là Dực_Thánh_Vương . Ông lập sáu vương hậu , con trưởng ông là Lý_Phật_Mã được phong Khai_Thiên_Vương , lập làm Thái_tử .	true
Con trưởng của Lý_Công_Uẩn là ai	Sau khi chép việc Lập Giáo được phong Hậu , sử xưa còn cho biết : lập con trưởng là Phật_Mã làm Thái_Tử . Ở phần biên_niên về đời hoàng_đế Lý_Thái_Tông ( tức Thái_Tử Phật_Mã sau khi lên_ngôi ) , cũng sách trên chép rằng : mẹ của Thái_Tông là người họ Lê . Kết_nối ba dữ_kiện trên , có_thể khẳng_định , Lập Giáo_hoàng hmang họ Lê , là vợ_cả của Lý_Thái_Tổ và là thân_mẫu của Lý_Thái_Tông .	false
Con trưởng của Lý_Công_Uẩn là ai	Bà tên Lê_Phất_Ngân , là công_chúa của Lê_Đại_Hành . Đến tuổi trưởng_thành , bà được phụ hoàng gả cho Lý_Công_Uẩn . Đến ngày 26 tháng 6 năm Canh_Tí ( 1000 ) , bà đã hạ sinh cho Lý_Công_Uẩn một người con trai , đặt tên là Lý_Phật_Mã .	true
Con trưởng của Lý_Công_Uẩn là ai	Cảnh_Đức nguyên_niên , thổ nhân là Lê_Uy giết Liễn tự_lập ; năm thứ ba Uy chết , An_Nam đại loạn , lâu không có ai là tù_trưởng . Quốc nhân sau đó cùng lập người đất Mân là Lí_Công_Uẩn làm chúa . Năm thứ_bảy niên_hiệu Thiên_Thánh , Công_Uẩn chết , con là Đức Chính lên thay .	true
Con trưởng của Lý_Công_Uẩn là ai	Ông từng làm cố_vấn cho Lê_Hoàn và có ảnh_hưởng lớn với nhà Tiền_Lê . Với Lý_Công_Uẩn , ông đối_xử thật_sự thân_tình , nuôi_nấng , chăm_chút với tình thương_yêu như một người cha đối_với đứa con của mình . Ông đã theo sát , dạy_dỗ nhà_vua từ lúc ấu_thơ cho đến khi trưởng_thành .	false
Bộ phim Jurassic_Park do ai làm đạo_diễn ?	Khi ra_mắt lần đầu_vào năm 1993 , bộ phim Jurassic_Park ( Công_viên kỷ Jura ) của đạo_diễn kỳ_tài Steven_Spielberg đã trở_thành một trong những bom tấn kinh_điển về công_nghệ CGI ( công_nghệ mô_phỏng hình_ảnh ) cũng như thổi bay mọi phòng vé thời bấy_giờ . Tiếp_theo là các phần phim The_Lost_World : Jurassic_Park ( 1997 ) và Jurassic_Park_III ( 2001 ) .	true
Bộ phim Jurassic_Park do ai làm đạo_diễn ?	Nam tài_tử Jim_Carrey đã khẳng_định được thương_hiệu và tài_năng của mình khi tham_gia vào một_số dự_án đình_đám như : Ace_Ventura : Pet_Detective , The_Mask , và Dumb and Dumber vào năm 1994 . Trước đó một năm , anh còn có cơ_hội tham_gia vào một vai diễn lớn đó là Tiến_sĩ Ian_Malcolm trong bộ phim Jurassic_Park . Thực_hư chuyện này chỉ được tiết_lộ khi đạo_diễn phân_vai của Jurassic_Park chia_sẻ với tờ Entertainment_Weekly và đã đánh_giá rất cao giọng của Carrey khi thu âm , nhưng với kịch_bản của phim thì diễn_viên Jeff_Goldblum có_lẽ sẽ phù_hợp hơn .	false
Bộ phim Jurassic_Park do ai làm đạo_diễn ?	Năm 1993 , đạo_diễn Steven_Spielberg đã đưa khán_giả thế_giới đến hòn đảo Isla_Nublar - nơi các nhà_khoa_học gây_dựng lại giống loài khủng_long bị tuyệt_chủng , trong bộ phim Jurassic_Park .	false
Bộ phim Jurassic_Park do ai làm đạo_diễn ?	Đối_với những_ai từng_trải qua thời tuổi_thơ với loạt phim Jurassic_Park , việc trông thấy loài khủng_long trên màn_ảnh rộng luôn là trải_nghiệm khó có_thể bỏ_qua . So với tập phim cách đây ba năm , Jurassic_World : The_Fallen_Kingdom mang đến sự thay_đổi lớn_lao khi ngồi trên ghế đạo_diễn nay là J.A . Bayona chứ không phải Colin_Trevorrow .	false
Bộ phim Jurassic_Park do ai làm đạo_diễn ?	Công_viên kỷ Jura_III hoặc Công_viên khủng_long III ( tựa gốc tiếng Anh : Jurassic_Park_III ) là một bộ phim kinh_dị - viễn_tưởng - phiêu_lưu Mỹ do Joe_Johnston làm đạo_diễn . Phim phát_hành năm 2001 , là phần tiếp_theo của hai bộ phim Công_viên kỷ Jura ( 1993 ) và Thế_giới bị mất : Công_viên kỷ Jura ( 1997 ) .	false
Ai là chồng của Hillary_Clinton	[ 59 ] Trong cuốn Living_History , Hillary_Clinton giải_thích rằng chính tình_yêu đã khiến bà duy_trì cuộc_sống chung với chồng . " Không ai hiểu tôi hơn Bill , cũng không ai có_thể làm tôi cười như cách Bill vẫn làm . Ngay cả sau những năm khó_khăn ấy , Bill vẫn là người sinh_động , đầy sinh_lực và thú_vị nhất mà tôi từng gặp .	false
